2 0.00072898297,-0.00040432782,0.003013537,-0.00037050017,0.0028933058,-0.00071270455 -0.0015099581,-0.00040235423,0.0013618512,-0.0005094649,-0.0041290694,0.0003305414
3 0.0004320477,-0.00046611187,0.003925691,-0.00014385847,0.0023659759,-0.00055866735 -0.0011893456,-0.00031624874,0.001961527,-0.00038280844,-0.0038435617,0.00041751185
4 0.0014021697,2.0849706e-07,0.0058169663,2.3352266e-05,0.0017842215,-0.00020234949 -0.0013390388,-0.0008267733,0.0014818925,-0.000641029,-0.0046868315,-0.0002995389
5 -0.00093498477,-0.00025126946,0.003355337,-0.0005371335,-0.0010011446,0.00042086653 -0.0019290635,-0.00018638068,0.0014977168,-0.00069865934,-0.0052799396,0.0006292381
6 -0.001478216,-0.00032204547,0.0031914162,-0.0007012215,-0.0021070193,0.00039134297 -0.0021289513,-0.00021889055,0.001517007,-0.00089437165,-0.005278578,0.0007150972
7 -0.0017236478,-0.00033988417,0.003430809,-0.0006560159,-0.0030677472,0.00016732133 -0.0023669936,-0.00033618146,0.001558398,-0.00096014136,-0.005214428,0.0006112246
8 -0.0026455561,-0.00034619035,0.003678612,-0.00070174935,-0.0048261276,0.0003272933 -0.0025178257,-0.00027008925,0.0019800111,-0.0010314577,-0.005385163,0.0006018255
9 -0.0024957017,-0.00031143197,0.00399776,-0.00042904617,-0.0045492174,0.0002309134 -0.0020981834,-0.00023557745,0.0020494787,-0.00090667774,-0.0047205565,0.00048386696
10 -0.0021495798,-0.00022429586,0.004705047,3.1216741e-06,-0.00383759,1.5778982e-05 -0.0017112375,-0.00019234647,0.0018945651,-0.000817889,-0.004033359,0.00034211876
11 -0.0017227505,-0.00019477913,0.0044645607,0.00011010934,-0.0028670316,-0.00013349287 -0.001336463,-0.00018966726,0.001845992,-0.0006800553,-0.00323252,0.00031642275
12 -0.00044469087,-0.0001681724,0.0038244342,-7.686605e-05,0.0018997419,-9.841262e-05 -0.0007930562,-6.557231e-05,0.0017786918,-0.0004983877,-0.0034891365,0.00037190953
13 -0.0014192145,-0.00012863422,0.004890762,0.00029047506,-0.0021674165,-0.00036582554 -0.0011371655,-0.0002047575,0.0016200786,-0.00076018466,-0.0031439068,0.00026550202
14 -0.0011387648,-0.00018418104,0.006007074,0.0003675761,-0.002202151,-0.0005119032 -0.0015072101,-0.0002715965,0.0018437403,-0.00094037247,-0.003911209,0.00031043997
15 -0.0006426756,-6.961404e-05,0.0053385403,0.00048531737,-0.00022004891,-0.0004647305 -0.0005384892,-0.00019934707,0.0017680875,-0.0006628583,-0.0025604477,0.00016348323
16 -0.00049613765,-3.4630146e-05,0.0051976587,0.000475037,0.00020051298,-0.00043281927 -0.00045108795,-0.00019228205,0.0017617499,-0.00059294654,-0.0025175994,0.00016554774
