2 0.0011172019,-0.0016129309,0.0034695426,-0.0006599954,0.04645649,0.0006811164 -0.013264377,-0.001136572,0.0046552606,-0.003425622,-0.061752804,0.0023833085
3 0.0016827915,-0.0016661402,0.004203156,-0.00050450984,0.038050074,0.00050888996 -0.008798762,-0.0008478916,0.0045026853,-0.0018038941,-0.047420673,0.0011950026
4 0.0018761973,-0.0010257323,0.006250548,-0.0001851832,0.042538766,0.0006236737 -0.009790267,-0.00087885716,0.005677283,-0.0019780407,-0.050865397,0.0016596151
5 0.0019181245,-0.0007355378,0.007113454,-6.833086e-05,0.04311363,0.0006018902 -0.009899104,-0.000998939,0.0072563263,-0.0017921944,-0.051079225,0.0015745675
6 0.0012105358,-0.00085428945,0.0076796883,-0.00037001015,0.04210625,0.00081467646 -0.009863486,-0.0012374029,0.009520878,-0.002129607,-0.05308681,0.0017299427
7 0.0012397256,-0.0006706201,0.007658749,-0.00027101094,0.04095935,0.0007546311 -0.010151364,-0.001197618,0.009110389,-0.0020746347,-0.05164414,0.0018485123
8 0.0021215198,-0.00043872578,0.00825229,-0.00028814204,0.040743776,0.00048576723 -0.010287064,-0.0012321637,0.008158214,-0.0016559643,-0.048087597,0.0015518168
9 0.0020518408,-0.000425233,0.009156833,-0.0005336771,0.040571496,0.00043169918 -0.010915501,-0.0013388881,0.008410113,-0.0019481994,-0.047959924,0.0016877917
10 0.0021997157,-0.00046193963,0.008155073,-0.0003683585,0.041605137,0.0005510472 -0.010961121,-0.0012969502,0.008032995,-0.0020495267,-0.050104424,0.0016059461
11 0.0020875693,-0.0005127422,0.009933983,-0.0010510245,0.037798602,0.0003976646 -0.010181749,-0.001375527,0.009047263,-0.0015642542,-0.04620482,0.001505571
12 0.001558671,-0.0006210203,0.0068094726,-0.00066622393,0.038143907,0.00047172618 -0.012287123,-0.001428314,0.0068658898,-0.0028505886,-0.050515354,0.0021687509
13 0.0024028693,-0.0007135266,0.0027756044,-0.00017280878,0.046416614,0.00064572267 -0.015792344,-0.0013869336,0.0039614467,-0.004122313,-0.06407079,0.002956296
14 0.0013033081,-0.0005874452,0.008450344,-0.00085772254,0.03364297,0.00037776335 -0.01012052,-0.0013327203,0.007302034,-0.002178846,-0.042359952,0.0017762854
15 0.0011057041,-0.00071347813,0.008472802,-0.0011396278,0.03475001,0.00043830762 -0.011694753,-0.0013984015,0.008452784,-0.0027156922,-0.046784766,0.0023814451
16 0.0014299076,-0.00091729854,0.007536367,-0.0010613105,0.03644807,0.0005455008 -0.0111432,-0.0012412223,0.0076374565,-0.002402916,-0.048036903,0.0020128298
17 0.0013951407,-0.00080017024,0.006889891,-0.0008815911,0.038413644,0.0006008433 -0.011583619,-0.0012410317,0.0072267964,-0.0026195894,-0.050825596,0.0020826485
18 0.0016389028,-0.0007722619,0.0076215765,-0.00038708583,0.0384693,0.00050741376 -0.011062763,-0.0012158981,0.006446239,-0.0026297732,-0.048292488,0.0019254237
19 0.001528652,-0.0008700202,0.0065614553,-0.0005918124,0.038462806,0.00052548567 -0.011917252,-0.0012042859,0.0059216376,-0.0028731157,-0.049996417,0.0022007108
20 0.0016788195,-0.0009771495,0.006615494,-0.00080830813,0.039383296,0.0006204856 -0.011511946,-0.0011751483,0.0065376363,-0.0025634957,-0.050361246,0.0020448582
21 0.0014901238,-0.0009175053,0.0072706062,-0.0008768892,0.04121661,0.0006202326 -0.010752019,-0.0011318788,0.0073065246,-0.002223486,-0.050959516,0.0019097719
22 0.001747305,-0.0010256789,0.0069405716,-0.00087324705,0.04029521,0.00064662227 -0.010824908,-0.0011279095,0.0070650303,-0.0022283494,-0.050454702,0.0018234827
23 0.0014244311,-0.0009057262,0.0058250357,-0.00057375943,0.042483397,0.00068465393 -0.012048666,-0.0012507802,0.0068897214,-0.0028776433,-0.05511226,0.002179597
24 0.0014135375,-0.0011652603,0.002282657,-0.0006283535,0.03651697,0.0006093709 -0.016233841,-0.0013597241,0.0035697082,-0.004366291,-0.055571217,0.0034551127
25 0.0018380228,-0.00087432493,0.0062827184,-0.00032107276,0.043691367,0.00074602966 -0.010990821,-0.0012213814,0.006877395,-0.0023943027,-0.053616565,0.0017726892
26 0.0012626093,-0.0007780515,0.0063085007,-0.00043137575,0.039638665,0.000576265 -0.012022604,-0.0013223711,0.00719088,-0.0030845206,-0.05227682,0.002244934
27 0.0015446268,-0.001069641,0.006589296,-0.00036814171,0.04137981,0.00063459063 -0.010111312,-0.0010931807,0.006727777,-0.0022424804,-0.050481014,0.0016111768
28 0.0016278664,-0.00089098647,0.007099377,-0.00035443527,0.041596632,0.0005906652 -0.008968691,-0.0012192596,0.007005695,-0.0019391135,-0.04988197,0.0012719455
29 0.002242464,-0.0009723502,0.0054922076,-0.00027103146,0.03965571,0.0006013934 -0.010377477,-0.001183389,0.0053259684,-0.0018541815,-0.047674015,0.0016674382
30 0.0014854539,-0.00078594644,0.00706181,0.00020197908,0.03662394,0.00057264953 -0.010367153,-0.0011567762,0.007053654,-0.0025150164,-0.045304537,0.001791262
31 0.0016261559,-0.0008540665,0.005282075,-0.00026039954,0.036311783,0.0005720249 -0.009281145,-0.0010375562,0.0062575755,-0.0019000665,-0.044833813,0.0015211749
32 0.0012306868,-0.0008857501,0.0051501677,-0.00031605814,0.03615799,0.0006340976 -0.006871984,-0.00089187647,0.0063146125,-0.0013922665,-0.044095643,0.0011136449
