2 -0.00016305754,-1.0905581e-05,0.0003057192,0.0001352734,-0.0012744904,5.4556822e-05 9.834339e-05,4.0812945e-05,0.0002938351,0.00041195026,0.0011148669,-7.321459e-05
3 -0.00016670329,-5.8399964e-06,0.0002806082,0.0001322182,-0.0011514889,6.26773e-05 7.96358e-05,3.962572e-05,0.00024020756,0.00037090923,0.0009805902,-5.6044886e-05
4 -0.00018173274,2.5722861e-06,0.00032350657,0.00016953278,-0.0010611464,9.56704e-05 1.9133653e-05,1.9846077e-05,0.0001826447,0.00034919134,0.0008717079,-1.4922359e-05
5 -0.00013420175,-8.474399e-06,0.00023334898,0.00012517149,-0.0009901361,4.716127e-05 0.000101562946,2.4774441e-05,0.00035614654,0.00036603623,0.00092718547,-9.0843634e-05
6 8.004207e-05,-4.055183e-05,0.00027271235,0.000113755974,-0.00050913956,-5.0164363e-05 -5.4512362e-05,9.798983e-06,0.0003858209,0.0004230237,0.000637582,-4.775529e-05
7 -6.2756306e-05,-1.983123e-05,0.00017328456,6.114606e-05,-0.00071866956,1.2689761e-05 0.00018442151,7.741833e-05,0.00025884013,0.00039898534,0.000948392,-8.551788e-05
8 -0.00034009048,3.3750974e-05,0.00060350937,0.00012831786,-0.0013149631,0.00014291093 0.00012741184,0.00040224145,4.595678e-05,0.00051557965,0.001479173,-0.00012108589
9 -0.00049909623,5.138105e-05,0.00081022084,0.00017357142,-0.0016837764,0.00020516265 6.2476865e-05,0.00047781022,-5.7577316e-05,0.0005177764,0.0016455823,-0.0001336863
10 -0.00034031848,2.326961e-05,0.00056858064,0.00015963912,-0.0012468637,0.000127064 2.8647799e-05,0.0003055773,-4.9145387e-05,0.00035960862,0.0011111306,-5.409743e-05
11 -0.00018468029,-7.0780816e-06,0.00031517338,0.000117009586,-0.000727422,5.6509074e-05 6.801103e-05,0.00012243062,3.4730554e-05,0.00022670794,0.0006553225,-4.6567286e-05
12 -0.00013890475,-2.066839e-05,0.00015454965,8.924146e-05,-0.00063889445,3.524933e-05 0.00010182978,2.4890083e-05,0.00013622167,0.00021373037,0.0005992562,-5.1906605e-05
13 -0.00014545862,-2.5555788e-05,0.00011600088,6.942335e-05,-0.0007108329,2.3121138e-05 0.00013978829,2.445322e-05,0.00017437304,0.00023078428,0.0006940842,-7.0865295e-05
14 -0.00020395494,-3.118057e-05,0.00015432118,8.25809e-05,-0.0013250475,5.4727883e-05 0.00018335423,4.35204e-05,0.0002795001,0.00042338728,0.0012634776,-0.00012744863
15 -0.00023865407,-1.4380464e-05,0.00015741137,8.253029e-05,-0.0013053687,6.76106e-05 0.00013256786,4.579289e-05,0.00021736322,0.0003598576,0.0011530466,-8.937465e-05
